Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Company_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Arrival_Year,Arrival_Month,Arrival_Month_Name,Total_Guests,Revenue_per_Night,Booking_Year,Lead_Time_Days_Outlier,Total_Nights_Outlier,ADR_Outlier,Estimated_Revenue_Outlier,Days_In_Waiting_List_Outlier,Satisfaction_Score_Outlier
HTL010008,City Hotel,Lisbon,2024-05-27,2025-03-08,285,2,1,2,1.0,0,POL,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,164.0,Unknown,0,Contract,Undefined,3,145.04,0,1,3.88,Canceled,1,2025-03-08,435.13,2025,3,March,3.0,145.04333333333332,2024,False,False,False,False,False,False
HTL002101,City Hotel,Lisbon,2024-02-05,2024-10-20,258,2,2,3,1.0,0,BEL,Online TA,TA/TO,0,0,0,B,A,0,Non Refund,Unknown,Unknown,0,Transient,Undefined,4,99.17,1,2,4.35,Canceled,1,2024-10-20,396.68,2024,10,October,4.0,99.17,2024,False,False,False,False,False,False
HTL024247,City Hotel,London,2024-02-09,2024-08-16,189,3,1,3,0.0,0,ITA,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,64.0,Unknown,0,Contract,HB,4,164.53,0,0,3.54,Canceled,1,2024-08-20,658.12,2024,8,August,3.0,164.53,2024,False,False,False,False,False,False
HTL016925,City Hotel,Dubai,2025-12-05,2025-12-18,13,1,0,2,1.0,0,NOR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,179.0,Unknown,3,Group,SC,1,135.77,0,0,3.42,Check-Out,0,2025-12-18,135.77,2025,12,December,3.0,135.77,2025,False,False,False,False,True,False
HTL006405,City Hotel,Dubai,2025-11-04,2026-03-06,122,1,0,1,0.0,0,CAN,Online TA,TA/TO,0,0,0,B,D,1,No Deposit,141.0,Unknown,1,Transient,BB,1,72.32,0,1,4.71,Canceled,1,2026-03-06,72.32,2026,3,March,1.0,72.32,2025,False,False,False,False,False,False
HTL018034,Resort Hotel,Algarve,2024-04-14,2024-10-02,171,0,3,2,0.0,0,BRA,Direct,Direct,0,0,0,A,A,1,Non Refund,35.0,Unknown,0,Group,BB,3,129.2,0,1,3.91,Canceled,1,2024-10-05,387.59,2024,10,October,2.0,129.19666666666666,2024,False,False,False,False,False,False
HTL013054,City Hotel,Dubai,2025-08-01,2026-06-25,328,2,3,1,0.0,0,FRA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,141.0,Unknown,1,Transient-Party,SC,5,130.69,2,0,3.68,Canceled,1,2026-06-30,653.46,2026,6,June,1.0,130.692,2025,False,False,False,False,False,False
HTL014611,Resort Hotel,Goa,2024-02-20,2024-10-24,247,1,1,3,0.0,0,Unknown,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,141.0,Unknown,0,Contract,BB,2,84.39,1,1,4.34,Canceled,1,2024-10-24,168.77,2024,10,October,3.0,84.385,2024,False,False,False,False,False,False
HTL015486,City Hotel,Lisbon,2025-04-09,2025-06-07,59,0,1,1,0.0,0,USA,Groups,Corporate,0,0,0,A,A,0,Non Refund,105.0,1079.0,0,Transient,BB,1,90.94,0,1,3.58,Check-Out,0,2025-06-08,90.94,2025,6,June,1.0,90.94,2025,False,False,False,False,False,False
HTL011305,City Hotel,Dubai,2025-06-30,2026-02-20,235,3,3,2,2.0,0,AUS,Offline TA/TO,TA/TO,0,0,0,G,G,0,Non Refund,Unknown,Unknown,0,Contract,HB,6,147.68,0,2,4.23,Canceled,1,2026-02-20,886.09,2026,2,February,4.0,147.68166666666667,2025,False,False,False,False,False,False
HTL014021,City Hotel,Barcelona,2024-03-07,2024-07-25,140,1,2,3,1.0,0,CHN,Corporate,Corporate,1,1,4,A,A,0,No Deposit,24.0,1060.0,0,Transient,Undefined,3,88.59,0,3,4.05,Check-Out,0,2024-07-27,265.77,2024,7,July,4.0,88.58999999999999,2024,False,False,False,False,False,False
HTL008792,City Hotel,London,2025-03-05,2025-06-06,93,2,5,2,0.0,0,NOR,Direct,Direct,0,0,0,F,F,0,No Deposit,55.0,Unknown,0,Group,BB,7,168.93,0,1,4.55,Canceled,1,2025-06-10,1182.5,2025,6,June,2.0,168.92857142857142,2025,False,False,False,False,False,False
HTL000299,Resort Hotel,Algarve,2025-05-09,2026-02-17,284,1,5,2,0.0,0,Unknown,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,83.0,Unknown,0,Group,FB,6,111.29,0,1,4.08,Canceled,1,2026-02-17,667.74,2026,2,February,2.0,111.29,2025,False,False,False,False,False,False
HTL015745,Resort Hotel,Bali,2025-02-17,2025-03-01,12,0,1,2,0.0,0,CHN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,17.0,Unknown,0,Contract,HB,1,143.94,0,1,3.79,Canceled,1,2025-03-01,143.94,2025,3,March,2.0,143.94,2025,False,False,False,False,False,False
HTL008521,City Hotel,Amsterdam,2025-11-01,2026-07-29,270,2,1,3,2.0,0,USA,Online TA,TA/TO,0,0,0,H,H,2,Non Refund,162.0,Unknown,0,Group,BB,3,197.84,0,1,4.07,Canceled,1,2026-07-31,593.51,2026,7,July,5.0,197.83666666666667,2025,False,False,False,False,False,False
HTL004329,City Hotel,Dubai,2024-04-23,2025-04-11,353,1,2,2,0.0,0,NOR,Corporate,Corporate,0,0,0,H,H,1,No Deposit,18.0,Unknown,0,Transient-Party,SC,3,143.85,0,0,3.93,Canceled,1,2025-04-11,431.56,2025,4,April,2.0,143.85333333333332,2024,False,False,False,False,False,False
HTL006438,City Hotel,Barcelona,2025-04-17,2025-06-30,74,1,0,2,0.0,0,SWE,Online TA,TA/TO,0,0,0,G,C,1,Non Refund,161.0,Unknown,0,Group,FB,1,137.11,1,1,3.55,Canceled,1,2025-07-01,137.11,2025,6,June,2.0,137.11,2025,False,False,False,False,False,False
HTL000846,City Hotel,Barcelona,2025-08-30,2025-09-12,13,2,1,2,0.0,0,DEU,Corporate,Corporate,0,0,0,H,H,1,Non Refund,144.0,1045.0,3,Group,FB,3,128.65,0,1,3.74,Canceled,1,2025-09-14,385.96,2025,9,September,2.0,128.65333333333334,2025,False,False,False,False,True,False
HTL019209,Resort Hotel,Maldives,2025-12-02,2026-12-02,365,1,5,3,0.0,0,CHN,Offline TA/TO,TA/TO,0,0,0,H,H,0,Non Refund,76.0,Unknown,2,Transient,FB,6,312.49,0,0,3.14,Canceled,1,2026-12-04,1874.93,2026,12,December,3.0,312.48833333333334,2025,False,False,True,True,False,False
HTL019100,City Hotel,Lisbon,2024-07-12,2024-07-31,19,0,1,2,1.0,0,GBR,Online TA,TA/TO,1,0,3,G,G,0,No Deposit,153.0,Unknown,0,Transient-Party,BB,1,165.75,0,0,3.51,Check-Out,0,2024-08-01,165.75,2024,7,July,3.0,165.75,2024,False,False,False,False,False,False
HTL021936,City Hotel,Barcelona,2025-07-08,2026-05-27,323,1,4,2,0.0,0,ARE,Groups,Corporate,0,0,0,C,C,1,Non Refund,158.0,1075.0,0,Contract,Undefined,5,81.3,0,0,4.51,No-Show,1,2026-05-29,406.48,2026,5,May,2.0,81.296,2025,False,False,False,False,False,False
HTL007400,City Hotel,Barcelona,2024-10-16,2025-04-09,175,0,2,2,0.0,0,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,71.0,Unknown,0,Transient,Undefined,2,108.57,0,1,4.13,Canceled,1,2025-04-09,217.14,2025,4,April,2.0,108.57,2024,False,False,False,False,False,False
HTL015605,Resort Hotel,Goa,2024-05-01,2024-09-30,152,0,2,2,1.0,0,NLD,Offline TA/TO,TA/TO,0,0,0,F,F,3,No Deposit,111.0,Unknown,0,Group,Undefined,2,207.86,3,4,4.17,Check-Out,0,2024-09-30,415.72,2024,9,September,3.0,207.86,2024,False,False,False,False,False,False
HTL009552,City Hotel,London,2024-03-07,2025-01-16,315,2,2,2,0.0,0,ITA,Corporate,Corporate,0,0,0,B,A,1,Non Refund,159.0,1015.0,5,Transient-Party,Undefined,4,87.26,0,3,3.65,Canceled,1,2025-01-17,349.05,2025,1,January,2.0,87.2625,2024,False,False,False,False,True,False
HTL003873,Resort Hotel,Algarve,2024-01-05,2024-07-20,197,0,5,2,0.0,0,DNK,Offline TA/TO,TA/TO,0,0,0,D,D,1,Non Refund,79.0,Unknown,0,Transient-Party,BB,5,199.8,1,1,4.0,Canceled,1,2024-07-21,999.02,2024,7,July,2.0,199.804,2024,False,False,False,False,False,False
HTL021430,Resort Hotel,Bali,2025-05-19,2025-11-22,187,2,0,2,0.0,0,DNK,Direct,Direct,1,0,2,H,H,0,Non Refund,39.0,Unknown,0,Group,SC,2,189.43,0,0,4.15,Canceled,1,2025-11-23,378.85,2025,11,November,2.0,189.425,2025,False,False,False,False,False,False
HTL022016,Resort Hotel,Phuket,2025-04-11,2026-02-20,315,0,3,2,0.0,0,ITA,Direct,Direct,0,0,0,A,A,0,Non Refund,24.0,Unknown,0,Transient,Unknown,3,111.69,0,1,4.26,Canceled,1,2026-02-23,335.07,2026,2,February,2.0,111.69,2025,False,False,False,False,False,False
HTL008236,Resort Hotel,Goa,2024-06-02,2025-03-11,282,3,0,2,1.0,0,CAN,Online TA,TA/TO,0,0,0,C,D,0,No Deposit,113.0,Unknown,0,Transient-Party,FB,3,122.15,0,1,3.95,Check-Out,0,2025-03-11,366.46,2025,3,March,3.0,122.15333333333332,2024,False,False,False,False,False,False
HTL014125,Resort Hotel,Bali,2025-06-09,2025-07-05,26,0,1,3,1.0,0,NOR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,154.0,Unknown,0,Contract,Undefined,1,129.61,0,1,4.02,Canceled,1,2025-07-05,129.61,2025,7,July,4.0,129.61,2025,False,False,False,False,False,False
HTL006458,City Hotel,Amsterdam,2025-03-04,2025-04-08,35,0,1,2,0.0,0,ESP,Groups,Corporate,0,0,0,D,D,1,Non Refund,136.0,1005.0,0,Contract,BB,1,76.66,0,1,3.99,Check-Out,0,2025-04-09,76.66,2025,4,April,2.0,76.66,2025,False,False,False,False,False,False
HTL005707,Resort Hotel,Bali,2024-06-27,2025-05-11,318,3,2,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,H,H,2,Non Refund,170.0,Unknown,14,Transient,BB,5,243.66,0,1,3.41,Canceled,1,2025-05-12,1218.3,2025,5,May,2.0,243.66,2024,False,False,False,False,True,False
HTL018563,City Hotel,Barcelona,2025-03-09,2025-03-30,21,3,0,2,0.0,0,JPN,Offline TA/TO,TA/TO,0,0,0,B,B,0,No Deposit,162.0,Unknown,0,Transient,BB,3,60.34,2,0,4.48,No-Show,1,2025-04-02,181.02,2025,3,March,2.0,60.34,2025,False,False,False,False,False,False
HTL024093,City Hotel,Amsterdam,2025-05-18,2025-12-15,211,0,1,2,0.0,0,DNK,Corporate,Corporate,1,0,12,C,A,0,Non Refund,70.0,1093.0,2,Contract,Undefined,1,98.94,0,1,3.67,Canceled,1,2025-12-16,98.94,2025,12,December,2.0,98.94,2025,False,False,False,False,False,False
HTL017476,City Hotel,Lisbon,2024-12-29,2025-05-05,127,1,2,2,0.0,0,BRA,Corporate,Corporate,1,0,11,C,C,2,Non Refund,160.0,1014.0,0,Transient,BB,3,72.62,0,2,3.17,Canceled,1,2025-05-07,217.87,2025,5,May,2.0,72.62333333333333,2024,False,False,False,False,False,False
HTL009085,City Hotel,Barcelona,2025-06-28,2025-09-26,90,1,3,2,0.0,0,PRT,Online TA,TA/TO,0,0,0,C,A,0,No Deposit,57.0,Unknown,0,Transient-Party,SC,4,75.42,0,0,3.95,Check-Out,0,2025-09-26,301.67,2025,9,September,2.0,75.4175,2025,False,False,False,False,False,False
HTL002055,City Hotel,Lisbon,2024-03-31,2024-04-07,7,2,0,3,0.0,0,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,84.0,Unknown,0,Group,BB,2,115.14,0,1,4.15,Check-Out,0,2024-04-07,230.28,2024,4,April,3.0,115.14,2024,False,False,False,False,False,False
HTL015999,City Hotel,London,2025-09-25,2026-08-29,338,1,4,2,2.0,0,NLD,Direct,Direct,1,0,5,H,H,1,Non Refund,25.0,Unknown,0,Contract,SC,5,176.7,0,0,4.05,Canceled,1,2026-08-29,883.48,2026,8,August,4.0,176.696,2025,False,False,False,False,False,False
HTL005216,Resort Hotel,Algarve,2024-05-19,2025-03-18,303,2,3,2,0.0,0,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,Unknown,0,Group,FB,5,168.34,1,0,3.26,Canceled,1,2025-03-22,841.69,2025,3,March,2.0,168.33800000000002,2024,False,False,False,False,False,False
HTL012879,City Hotel,Lisbon,2024-11-01,2025-01-22,82,3,3,2,0.0,0,BRA,Groups,Direct,0,0,0,C,C,0,No Deposit,68.0,1006.0,0,Transient-Party,HB,6,105.32,0,2,4.67,Check-Out,0,2025-01-26,631.94,2025,1,January,2.0,105.32333333333334,2024,False,False,False,False,False,False
HTL014724,City Hotel,London,2025-04-05,2026-03-21,350,2,0,2,0.0,0,CAN,Direct,Direct,0,0,0,G,G,2,Non Refund,22.0,Unknown,0,Transient-Party,HB,2,141.0,0,0,3.88,Canceled,1,2026-03-21,282.0,2026,3,March,2.0,141.0,2025,False,False,False,False,False,False
HTL015740,City Hotel,Lisbon,2025-09-02,2026-02-16,167,2,0,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,83.0,Unknown,0,Group,HB,2,90.77,1,1,4.33,Check-Out,0,2026-02-16,181.54,2026,2,February,2.0,90.77,2025,False,False,False,False,False,False
HTL004927,City Hotel,Dubai,2024-08-15,2024-08-17,2,1,0,2,0.0,0,PRT,Groups,Corporate,0,0,0,E,E,0,Non Refund,30.0,1045.0,7,Contract,Undefined,1,114.55,0,2,4.43,Check-Out,0,2024-08-17,114.55,2024,8,August,2.0,114.55,2024,False,False,False,False,True,False
HTL009974,City Hotel,Lisbon,2024-05-20,2025-01-14,239,2,1,2,1.0,2,IND,Online TA,TA/TO,0,0,0,G,G,0,Non Refund,103.0,Unknown,0,Transient-Party,BB,3,115.19,0,1,4.12,Canceled,1,2025-01-17,345.58,2025,1,January,5.0,115.19333333333333,2024,False,False,False,False,False,False
HTL010323,City Hotel,Dubai,2025-09-11,2026-04-06,207,0,1,2,0.0,0,NLD,Corporate,Corporate,1,0,10,E,E,0,No Deposit,76.0,1004.0,0,Group,HB,1,124.86,0,1,3.67,Check-Out,0,2026-04-06,124.86,2026,4,April,2.0,124.86,2025,False,False,False,False,False,False
HTL009805,City Hotel,Amsterdam,2024-04-05,2025-02-25,326,2,3,2,0.0,0,CAN,Offline TA/TO,TA/TO,0,0,0,E,E,0,Non Refund,65.0,Unknown,0,Transient,BB,5,123.21,0,1,4.09,Canceled,1,2025-02-28,616.05,2025,2,February,2.0,123.21,2024,False,False,False,False,False,False
HTL015579,Resort Hotel,Algarve,2025-06-06,2026-04-12,310,0,3,4,0.0,0,IRL,Corporate,Corporate,0,0,0,H,B,0,Non Refund,29.0,1034.0,0,Contract,BB,3,233.6,1,2,3.63,Canceled,1,2026-04-15,700.79,2026,4,April,4.0,233.59666666666666,2025,False,False,False,False,False,False
HTL022269,City Hotel,London,2024-01-04,2024-07-16,194,3,4,2,0.0,0,DEU,Corporate,Corporate,1,0,4,F,F,1,No Deposit,162.0,Unknown,0,Group,FB,7,164.06,0,0,4.34,Check-Out,0,2024-07-17,1148.4,2024,7,July,2.0,164.05714285714288,2024,False,False,False,False,False,False
HTL010085,Resort Hotel,Goa,2024-11-30,2025-02-25,87,0,3,4,2.0,0,POL,Online TA,TA/TO,0,0,0,H,H,1,Non Refund,44.0,Unknown,1,Transient-Party,SC,3,216.54,0,2,3.55,Canceled,1,2025-02-28,649.63,2025,2,February,6.0,216.54333333333332,2024,False,False,False,False,False,False
HTL007667,Resort Hotel,Bali,2024-11-08,2025-01-22,75,0,2,2,0.0,0,BRA,Corporate,Corporate,0,0,0,H,B,0,No Deposit,36.0,1116.0,0,Group,SC,2,174.96,0,0,3.8,Check-Out,0,2025-01-24,349.93,2025,1,January,2.0,174.965,2024,False,False,False,False,False,False
HTL024940,Resort Hotel,Bali,2025-10-24,2026-08-04,284,1,4,2,0.0,0,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,149.0,Unknown,0,Transient-Party,SC,5,129.29,0,0,2.71,Check-Out,0,2026-08-09,646.44,2026,8,August,2.0,129.288,2025,False,False,False,False,False,True
HTL008946,City Hotel,Barcelona,2025-12-25,2026-06-09,166,2,3,2,0.0,0,IRL,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,174.0,Unknown,10,Group,HB,5,200.71,0,0,3.9,Canceled,1,2026-06-14,1003.57,2026,6,June,2.0,200.714,2025,False,False,False,False,True,False
HTL015933,City Hotel,Dubai,2025-12-27,2026-09-06,253,0,3,3,0.0,0,DNK,Offline TA/TO,TA/TO,0,0,0,D,D,1,Non Refund,179.0,Unknown,1,Transient,SC,3,95.68,0,1,2.92,Canceled,1,2026-09-09,287.05,2026,9,September,3.0,95.68333333333334,2025,False,False,False,False,False,False
HTL015101,City Hotel,Amsterdam,2024-10-06,2024-12-25,80,1,1,4,0.0,0,ARE,Offline TA/TO,TA/TO,0,0,0,C,C,2,No Deposit,118.0,Unknown,0,Transient-Party,BB,2,115.86,0,1,4.57,Check-Out,0,2024-12-26,231.72,2024,12,December,4.0,115.86,2024,False,False,False,False,False,False
HTL009524,City Hotel,London,2024-02-09,2024-05-16,97,0,5,2,1.0,0,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,174.0,Unknown,0,Transient-Party,SC,5,134.425,0,2,3.83,No-Show,1,2024-05-17,598.46,2024,5,May,3.0,119.69200000000001,2024,False,False,False,False,False,False
HTL024711,City Hotel,Lisbon,2024-12-22,2025-01-24,33,3,2,2,3.0,0,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,70.0,Unknown,0,Contract,BB,5,98.4,0,1,3.42,Check-Out,0,2025-01-25,491.99,2025,1,January,5.0,98.398,2024,False,False,False,False,False,False
HTL008040,City Hotel,Barcelona,2025-11-27,2025-12-31,34,0,1,4,0.0,0,SWE,Direct,Direct,1,0,6,C,E,0,No Deposit,112.0,Unknown,0,Transient,Undefined,1,106.37,0,0,3.75,Check-Out,0,2025-12-31,106.37,2025,12,December,4.0,106.37,2025,False,False,False,False,False,False
HTL003368,Resort Hotel,Maldives,2024-09-28,2025-09-01,338,1,5,3,0.0,0,IND,Corporate,Corporate,0,0,0,F,F,2,No Deposit,135.0,Unknown,5,Group,BB,6,175.49,0,1,3.11,Canceled,1,2025-09-02,1052.95,2025,9,September,3.0,175.49166666666667,2024,False,False,False,False,True,False
HTL002946,City Hotel,Barcelona,2025-02-08,2025-09-20,224,1,1,2,1.0,1,ESP,Online TA,TA/TO,0,0,0,B,B,0,Non Refund,164.0,Unknown,0,Transient,Undefined,2,97.68,1,3,3.58,Canceled,1,2025-09-21,195.35,2025,9,September,4.0,97.675,2025,False,False,False,False,False,False
HTL002342,Resort Hotel,Phuket,2024-10-05,2024-11-20,46,0,4,2,1.0,0,IND,Online TA,TA/TO,1,0,7,F,F,1,Non Refund,163.0,Unknown,3,Transient-Party,Undefined,4,163.08,0,0,4.4,No-Show,1,2024-11-20,652.33,2024,11,November,3.0,163.0825,2024,False,False,False,False,True,False
HTL006429,Resort Hotel,Algarve,2024-09-22,2025-04-29,219,3,0,2,0.0,0,ESP,Offline TA/TO,TA/TO,0,0,0,H,H,3,Non Refund,28.0,Unknown,0,Transient-Party,FB,3,219.42,0,4,4.31,Canceled,1,2025-04-30,658.25,2025,4,April,2.0,219.41666666666666,2024,False,False,False,False,False,False
HTL003599,City Hotel,Lisbon,2025-08-27,2026-03-02,187,3,0,2,1.0,0,JPN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,15.0,Unknown,0,Transient,HB,3,113.02,0,2,4.23,Check-Out,0,2026-03-05,339.06,2026,3,March,3.0,113.02,2025,False,False,False,False,False,False
HTL002581,City Hotel,Amsterdam,2024-07-30,2024-10-05,67,0,1,2,0.0,0,DNK,Corporate,Corporate,0,0,0,F,F,1,No Deposit,155.0,1031.0,0,Contract,BB,1,150.34,0,3,3.69,Check-Out,0,2024-10-05,150.34,2024,10,October,2.0,150.34,2024,False,False,False,False,False,False
HTL019241,Resort Hotel,Maldives,2025-02-21,2025-04-15,53,1,5,4,0.0,0,IRL,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,22.0,Unknown,2,Group,SC,6,124.79,0,2,4.55,Canceled,1,2025-04-17,748.72,2025,4,April,4.0,124.78666666666668,2025,False,False,False,False,False,False
HTL001967,City Hotel,Amsterdam,2024-10-29,2024-12-20,52,0,2,2,0.0,0,JPN,Offline TA/TO,TA/TO,0,0,0,B,B,3,Non Refund,25.0,Unknown,10,Transient,BB,2,76.33,0,2,3.93,Canceled,1,2024-12-22,152.65,2024,12,December,2.0,76.325,2024,False,False,False,False,True,False
HTL001138,City Hotel,Amsterdam,2025-10-18,2026-07-13,268,2,0,2,0.0,0,DNK,Corporate,Corporate,0,0,0,A,A,0,Non Refund,10.0,Unknown,0,Group,SC,2,111.27,0,0,3.42,Canceled,1,2026-07-13,222.54,2026,7,July,2.0,111.27,2025,False,False,False,False,False,False
HTL007539,City Hotel,Lisbon,2024-02-22,2024-10-16,237,0,6,4,0.0,0,NLD,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,173.0,Unknown,0,Transient-Party,FB,6,92.22,1,2,3.69,Canceled,1,2024-10-16,553.31,2024,10,October,4.0,92.21833333333332,2024,False,False,False,False,False,False
HTL004854,City Hotel,London,2025-08-13,2026-05-08,268,0,1,2,0.0,0,POL,Corporate,Corporate,1,3,12,B,B,0,Non Refund,69.0,1058.0,10,Group,Undefined,1,78.21,0,1,3.7,Canceled,1,2026-05-08,78.21,2026,5,May,2.0,78.21,2025,False,False,False,False,True,False
HTL011618,City Hotel,Lisbon,2025-11-22,2026-08-11,262,1,0,3,0.0,1,BEL,Online TA,TA/TO,0,0,0,C,C,0,Non Refund,100.0,Unknown,0,Transient,SC,1,126.26,0,1,4.21,Canceled,1,2026-08-11,126.26,2026,8,August,4.0,126.26,2025,False,False,False,False,False,False
HTL016547,Resort Hotel,Phuket,2025-07-07,2025-09-17,72,0,4,2,0.0,0,ARE,Corporate,Corporate,0,0,0,G,G,3,No Deposit,106.0,1080.0,0,Transient-Party,Undefined,4,193.29,0,1,3.92,Check-Out,0,2025-09-20,773.18,2025,9,September,2.0,193.295,2025,False,False,False,False,False,False
HTL009197,Resort Hotel,Bali,2024-12-13,2025-07-27,226,3,0,2,0.0,0,JPN,Online TA,TA/TO,0,0,0,C,A,2,Non Refund,66.0,Unknown,1,Transient,FB,3,186.43,0,0,3.39,Canceled,1,2025-07-27,559.3,2025,7,July,2.0,186.4333333333333,2024,False,False,False,False,False,False
HTL012505,City Hotel,Lisbon,2024-05-26,2025-02-06,256,3,2,2,0.0,0,CHN,Offline TA/TO,TA/TO,0,0,0,E,E,2,Non Refund,177.0,Unknown,2,Contract,SC,5,88.41,0,2,3.92,No-Show,1,2025-02-06,442.07,2025,2,February,2.0,88.414,2024,False,False,False,False,False,False
HTL003776,City Hotel,Amsterdam,2024-06-09,2024-12-24,198,2,2,2,0.0,0,GBR,Online TA,TA/TO,0,0,0,H,H,0,Non Refund,154.0,Unknown,0,Group,FB,4,158.71,0,0,4.02,No-Show,1,2024-12-27,634.82,2024,12,December,2.0,158.705,2024,False,False,False,False,False,False
HTL000052,City Hotel,London,2024-10-09,2025-03-08,150,1,1,2,2.0,0,DNK,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,29.0,Unknown,0,Contract,BB,2,98.4,0,0,3.41,Check-Out,0,2025-03-09,196.8,2025,3,March,4.0,98.4,2024,False,False,False,False,False,False
HTL010848,Resort Hotel,Goa,2025-06-14,2025-09-01,79,0,6,2,0.0,0,NOR,Corporate,Corporate,0,0,0,F,F,1,No Deposit,137.0,1088.0,0,Contract,SC,6,174.39,0,2,3.95,Check-Out,0,2025-09-05,1046.35,2025,9,September,2.0,174.39166666666665,2025,False,False,False,False,False,False
HTL009216,Resort Hotel,Phuket,2024-04-30,2024-07-07,68,2,5,4,0.0,0,BEL,Online TA,TA/TO,0,0,0,E,E,1,Non Refund,32.0,Unknown,2,Group,Undefined,7,203.4,0,0,3.78,No-Show,1,2024-07-07,1423.81,2024,7,July,4.0,203.40142857142857,2024,False,False,False,False,False,False
HTL011990,City Hotel,London,2024-04-23,2025-02-05,288,2,1,1,0.0,0,IRL,Corporate,Corporate,1,0,11,C,C,1,Non Refund,28.0,Unknown,0,Contract,Undefined,3,128.2,0,2,4.39,Canceled,1,2025-02-07,384.61,2025,2,February,1.0,128.20333333333335,2024,False,False,False,False,False,False
HTL011522,Resort Hotel,Goa,2024-08-29,2025-06-16,291,0,2,2,1.0,0,ARE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,14.0,Unknown,0,Group,SC,2,275.11,0,1,3.64,Canceled,1,2025-06-17,550.23,2025,6,June,3.0,275.115,2024,False,False,True,False,False,False
HTL015105,City Hotel,Dubai,2024-12-08,2025-04-05,118,0,3,2,0.0,0,IND,Corporate,Corporate,1,0,2,A,A,3,Non Refund,178.0,1069.0,0,Transient-Party,BB,3,90.28,0,3,4.51,Canceled,1,2025-04-06,270.83,2025,4,April,2.0,90.27666666666666,2024,False,False,False,False,False,False
HTL013050,City Hotel,Barcelona,2024-09-18,2025-07-22,307,2,3,2,2.0,0,IRL,Corporate,Corporate,0,0,0,E,E,0,No Deposit,111.0,1026.0,0,Transient-Party,FB,5,121.87,0,1,4.46,Canceled,1,2025-07-24,609.33,2025,7,July,4.0,121.86600000000001,2024,False,False,False,False,False,False
HTL011486,Resort Hotel,Bali,2024-08-13,2024-12-27,136,0,1,2,1.0,0,Unknown,Online TA,TA/TO,0,0,0,D,D,1,Non Refund,61.0,Unknown,0,Transient,SC,1,167.14,0,2,2.95,Canceled,1,2024-12-28,167.14,2024,12,December,3.0,167.14,2024,False,False,False,False,False,False
HTL007467,City Hotel,London,2024-08-12,2025-03-26,226,1,4,4,0.0,0,SAU,Offline TA/TO,TA/TO,0,0,0,A,A,1,Non Refund,150.0,Unknown,0,Contract,Undefined,5,93.57,0,1,3.67,Canceled,1,2025-03-27,467.87,2025,3,March,4.0,93.574,2024,False,False,False,False,False,False
HTL012705,City Hotel,Amsterdam,2024-08-16,2025-06-18,306,0,1,3,2.0,0,CAN,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,175.0,Unknown,0,Contract,SC,1,108.52,0,1,3.59,Check-Out,0,2025-06-18,108.52,2025,6,June,5.0,108.52,2024,False,False,False,False,False,False
HTL003907,City Hotel,Lisbon,2024-03-09,2024-10-18,223,0,5,4,2.0,0,JPN,Offline TA/TO,TA/TO,1,0,7,G,G,1,Non Refund,65.0,Unknown,0,Transient-Party,FB,5,139.89,0,0,3.86,Canceled,1,2024-10-18,699.45,2024,10,October,6.0,139.89000000000001,2024,False,False,False,False,False,False
